"Incident ID","Incident Date",State,"City Or County",Address,Killed,Injured,Operations
2201463,"December 31, 2021","District of Columbia",Washington,"4600 block of S Capitol St SE",0,2,N/A
2201460,"December 31, 2021","New York",Brooklyn,"2016 Regent Pl",0,2,N/A
2202718,"December 31, 2021","New Mexico",Ribera,"8 El Gasnate",1,0,N/A
2201456,"December 31, 2021",Maryland,Baltimore,"2800 block of Clifton Ave",0,1,N/A
2201454,"December 31, 2021",Maryland,Baltimore,"Seabury Rd and Cherry Hill Rd",0,1,N/A
2202184,"December 31, 2021",Michigan,Saginaw,"3417 E Genesee Ave",0,1,N/A
2201244,"December 31, 2021",Minnesota,Minneapolis,"2400 block of Dupont Ave N",1,1,N/A
2201444,"December 31, 2021","North Carolina",Raleigh,"2424 Melvid Ct",0,1,N/A
2201442,"December 31, 2021","North Carolina",Raleigh,"4716 New Bern Ave",0,1,N/A
2201856,"December 31, 2021","North Carolina",Durham,"1500 block of Robinhood Rd",1,0,N/A
2201433,"December 31, 2021","New York",Brooklyn,"180 Wortman Ave",0,1,N/A
2285823,"December 31, 2021",Louisiana,"New Orleans","2200 block of Terpsichore St",0,1,N/A
2201429,"December 31, 2021","New York","Staten Island","1251 Bay St",1,0,N/A
2201389,"December 31, 2021",Tennessee,Knoxville,"2000 block of Countryhill Ln",1,0,N/A
2202144,"December 31, 2021",Tennessee,Memphis,"Vernon Ave",0,1,N/A
2201333,"December 31, 2021",Nevada,"Las Vegas","3200 Las Vegas Blvd S",1,0,N/A
2202496,"December 31, 2021",Nevada,"Las Vegas","2411 W Sahara Ave",1,0,N/A
2201339,"December 31, 2021",California,Concord,"1 Sunvalley Mall Rd",1,0,N/A
2201351,"December 31, 2021",Louisiana,"Baton Rouge","7808 Greenwell Springs Rd",0,3,N/A
2201320,"December 31, 2021",Kentucky,Louisville,"1545 Louis Coleman Jr Dr",0,1,N/A
2202272,"December 31, 2021","New Jersey",Trenton,"50 block of Beakes St",1,0,N/A
2207228,"December 31, 2021",Florida,Tampa,"900 W Kennedy Blvd",0,1,N/A
2203315,"December 31, 2021","North Carolina","Forest City","765 Chase High Rd",0,1,N/A
2202300,"December 31, 2021","New Jersey",Paterson,"Rosa Parks Blvd and 12th Ave",0,1,N/A
2202871,"December 31, 2021","New York",Buffalo,"Sycamore St and Oberlin Ave",0,1,N/A
2203657,"December 31, 2021",Kentucky,Boaz,"US-45 and Cline Rd",0,1,N/A
2201307,"December 31, 2021","South Carolina",Spartanburg,"7550 Asheville Hwy",1,0,N/A
2201278,"December 31, 2021","South Carolina","West Columbia","Old Barnwell Rd",0,1,N/A
2201212,"December 31, 2021",Tennessee,Memphis,"Goodhaven Dr and Grovehaven Cir",1,0,N/A
2202247,"December 31, 2021",Illinois,Rockford,"3800 block of Auburn St",0,1,N/A
2201301,"December 31, 2021",Virginia,Portsmouth,"600 block of Dunedin Rd",1,1,N/A
2201810,"December 31, 2021",Georgia,Augusta,"3100 block of Ramsgate Dr",0,1,N/A
2201274,"December 31, 2021","South Carolina","Mount Pleasant","1500 block of Pat St",0,1,N/A
2201288,"December 31, 2021",Virginia,Richmond,"10800 block of Midlothian Turnpike",0,1,N/A
2201272,"December 31, 2021",Minnesota,"Saint Paul (Maplewood)",N/A,0,1,N/A
2201172,"December 31, 2021",Minnesota,"Minneapolis (Bloomington)","60 E Broadway",0,2,N/A
2204210,"December 31, 2021",Maryland,Essex,"100 block of Jillway Court",0,1,N/A
2201921,"December 31, 2021",Kentucky,Louisville,"3100 block of Dumesnil St",0,2,N/A
2201067,"December 31, 2021",California,Beaumont,"435 E 4th St",1,0,N/A
2201336,"December 31, 2021",Pennsylvania,Philadelphia,"3500 block of Fairmount Ave",0,1,N/A
2202213,"December 31, 2021",Michigan,Eastpointe,"Gratiot Ave and E 8 Mile Rd",0,1,N/A
2201252,"December 31, 2021",Illinois,Chicago,N/A,0,1,N/A
2201247,"December 31, 2021",Illinois,Chicago,"W 38th Pl and S Albany Ave",0,1,N/A
2201343,"December 31, 2021",Ohio,Cleveland,"4300 block of Rocky River Dr",1,0,N/A
2202208,"December 31, 2021",Michigan,Detroit,"15000 block of Hazelridge St",0,1,N/A
2203360,"December 31, 2021",Ohio,Akron,"90 block of Shaker Dr",0,2,N/A
2205731,"December 31, 2021",Florida,Tampa,"8200 block of 17th St N",0,3,N/A
2201143,"December 31, 2021",Georgia,Atlanta,"2054 Bethel Dr NW",1,0,N/A
2202047,"December 31, 2021","New York",Newburgh,"124 Renwick St",0,1,N/A
2202043,"December 31, 2021",Texas,"San Antonio","3855 N PanAm Expy",1,0,N/A
2203021,"December 31, 2021",Arkansas,"Little Rock","4999 Asher Ave",0,1,N/A
2201117,"December 31, 2021",Georgia,Griffin,"400 block of N 9th St",1,0,N/A
2201373,"December 31, 2021",Tennessee,Memphis,"1820 Baroness Dr",1,0,N/A
2201535,"December 31, 2021",Maryland,"Capitol Heights","Cindy Ln",0,4,N/A
2216125,"December 31, 2021",Pennsylvania,Johnstown,"Woodland Ave",0,1,N/A
2201187,"December 31, 2021",Iowa,Davenport,"2800 block of W Locust St",0,1,N/A
2201194,"December 31, 2021",Georgia,Atlanta,"761 Sydney Marcus Blvd",0,2,N/A
2202057,"December 31, 2021",Wisconsin,Stoughton,"336 Olson Ct",1,0,N/A
2216128,"December 31, 2021",Alabama,Millbrook,"4500 block of Lakeshore Dr",0,1,N/A
2202116,"December 31, 2021",Wisconsin,Milwaukee,"3700 block of W Frederica Pl",0,1,N/A
2201037,"December 31, 2021",Pennsylvania,Pittsburgh,"7500 block of Hamilton Ave",3,0,N/A
2201183,"December 31, 2021",Ohio,Columbus,"200 block of Terrace Ave",0,1,N/A
2201615,"December 31, 2021",Washington,Seattle,"2300 block of E Union St",0,1,N/A
2201431,"December 31, 2021",Pennsylvania,"Marcus Hook","1439 Market St",1,1,N/A
2201708,"December 31, 2021",Ohio,Canton,"121 17th St NW",1,1,N/A
2201170,"December 31, 2021",Ohio,Columbus,"400 block of S Ashburton Rd",1,0,N/A
2203241,"December 31, 2021",Michigan,Taylor,"27198 Eureka Rd",0,1,N/A
2216831,"December 31, 2021",Ohio,Cleveland,"7500 block of Aetna Rd",0,1,N/A
2201156,"December 31, 2021",Nebraska,Omaha,"S 43rd St and Leavenworth St",0,1,N/A
2201805,"December 31, 2021",Massachusetts,Lawrence,"Pearl Ave",1,0,N/A
2201138,"December 31, 2021",Georgia,Atlanta,"1770 Bolton Rd NW",1,0,N/A
2203406,"December 31, 2021",Mississippi,Meridian,"1500 block of 21st  St",2,1,N/A
2201292,"December 31, 2021",Pennsylvania,Allentown,"300 block of N  9th St",1,0,N/A
2203534,"December 31, 2021",Colorado,Franktown,"CO-83 and Russellville Rd",1,0,N/A
2203618,"December 31, 2021",California,"San Francisco","200 block of Cornwall St",1,0,N/A
2201949,"December 31, 2021",Ohio,Toledo,"700 block of Stillman St",0,1,N/A
2201927,"December 31, 2021",Texas,Denton,"2600 W University Dr",0,0,N/A
2201491,"December 31, 2021",California,Lancaster,"1100 Block of W Ave J-9",2,0,N/A
2201909,"December 31, 2021",Ohio,Cleveland,"Rexford Ave",1,0,N/A
2216731,"December 31, 2021",Pennsylvania,Philadelphia,"2300 block of S Bouvier St",1,0,N/A
2201896,"December 31, 2021",Maine,Bangor,"Springer St",0,1,N/A
2201078,"December 31, 2021",Illinois,Kankakee,"N New St",0,1,N/A
2203237,"December 31, 2021",Texas,Nacogdoches,"3000 block of US-59",0,0,N/A
2201547,"December 31, 2021",Texas,Houston,"13034 Orleans St",1,0,N/A
2201887,"December 31, 2021",Texas,Baytown,"2100 block of Carolina St",0,3,N/A
2201439,"December 31, 2021","New York","New York (Manhattan)","2385 1st Ave",0,1,N/A
2204682,"December 31, 2021",Florida,"Lake City","NE Aberdeen Ave and Denver St",0,1,N/A
2201656,"December 31, 2021",Florida,Jacksonville,"2600 Block of University Blvd N",0,2,N/A
2203129,"December 31, 2021",Vermont,Burlington,"Saint Louis St",0,1,N/A
2202489,"December 31, 2021","New Mexico",Albuquerque,"1013 Maggies Ave NE",1,0,N/A
2201858,"December 31, 2021","South Carolina","North Charleston","Tedder St",0,3,N/A
2201853,"December 31, 2021","North Carolina",Durham,"N Miami Blvd and Holloway St",0,2,N/A
2201313,"December 31, 2021",Nevada,"Las Vegas","4300 Meadows Ln",0,2,N/A
2201842,"December 31, 2021","North Carolina",Durham,"2700 block of Independence Ave",0,1,N/A
2201829,"December 31, 2021",Maryland,Baltimore,N/A,0,1,N/A
2201824,"December 31, 2021",Indiana,Indianapolis,"10157 John Marshall Dr",0,1,N/A
2201821,"December 31, 2021",Georgia,Savannah,"500 block of Emerald Dr",0,2,N/A
2201009,"December 31, 2021",Florida,Malone,"10th Ave",1,0,N/A
2201518,"December 31, 2021",Texas,Humble,"124 FM1960 Business",1,0,N/A
2201780,"December 31, 2021",California,"Garden Grove","12000 block of Trask Ave",1,0,N/A
2201775,"December 31, 2021",Illinois,Chicago,"100 block of N Harding Ave",0,1,N/A
2201237,"December 31, 2021",Washington,Spanaway,"21600 block of 41st Ave E",1,0,N/A
2201905,"December 31, 2021",Texas,"Corpus Christi","4100 block of Brett St",0,1,N/A
2200960,"December 31, 2021","North Dakota",Williston,N/A,1,0,N/A
2203919,"December 31, 2021",Texas,Beaumont,"1500 block of Cartwright St",1,0,N/A
2201764,"December 31, 2021",Illinois,Chicago,"8700 block of S Holland Rd",0,1,N/A
2200946,"December 31, 2021",Texas,Bryan,"700 block of Navidad St",0,1,N/A
2200940,"December 31, 2021",Texas,Houston,"7200 block of Long Dr",0,1,N/A
2200938,"December 31, 2021",Texas,Houston,"17700 block of Tomball Pkwy",0,1,N/A
2201752,"December 31, 2021",Illinois,Chicago,"2300 block of W 79th St",0,1,N/A
2201145,"December 31, 2021",Georgia,Douglasville,"Deering Ct",1,0,N/A
2201743,"December 31, 2021",Illinois,Chicago,"4200 block of W 31st St",0,1,N/A
2225012,"December 31, 2021",Florida,Gainesville,"NW 31st Ave",1,0,N/A
2201674,"December 31, 2021",Illinois,Chicago,"520 S Michigan Ave",0,1,N/A
2201731,"December 31, 2021",Illinois,Chicago,"3800 block of S Morgan Ave",0,1,N/A
2201713,"December 31, 2021",Illinois,Chicago,"2600 block of W 21st Pl",0,1,N/A
2201700,"December 31, 2021",Missouri,"Saint Louis","N 15th St and Locust St",1,0,N/A
2201691,"December 31, 2021",Illinois,Chicago,"400 block of E 79th St",0,1,N/A
2201684,"December 31, 2021",Florida,Miami,"8700 SW 133rd Ave",0,1,N/A
2203041,"December 31, 2021",Indiana,Anderson,"1700 block of Lockerbie Ct",1,0,N/A
2200848,"December 31, 2021",Kentucky,Lexington,"3090 Old Todds Rd",0,1,N/A
2201539,"December 31, 2021","District of Columbia",Washington,"Shepherd St NW and 14th St NW",0,1,N/A
2201617,"December 31, 2021",Illinois,Chicago,"7900 block of S Parnell Ave",1,0,N/A
2267898,"December 31, 2021",Illinois,Rockford,"3299 S Alpine Road",0,1,N/A
2200955,"December 31, 2021",Pennsylvania,Philadelphia,"3000 block of A St",1,0,N/A
2201611,"December 31, 2021",Mississippi,Jackson,"1900 block of Corley Ave",1,0,N/A
2201609,"December 31, 2021",Mississippi,Jackson,"St. Charles St",0,1,N/A
2203820,"December 31, 2021",Oregon,"Grants Pass","1100 Fruitdale Dr",0,1,N/A
2202353,"December 31, 2021",Nebraska,"Nebraska City","700 block of 11th Corso",1,0,N/A
2201607,"December 31, 2021",Louisiana,"New Orleans","7900 block of Oleander St",1,0,N/A
2202478,"December 31, 2021",Arkansas,Blytheville,"1900 block of W Chickasawba St",1,0,N/A
2201161,"December 31, 2021",Wisconsin,Milwaukee,"242 E Capitol Dr",1,0,N/A
2201605,"December 31, 2021",Louisiana,"Westwego (Avondale)","300 block of Coretta Dr",1,0,N/A
2201716,"December 31, 2021",Mississippi,Gulfport,"1200 block of Lewis Ave",4,3,N/A
2202465,"December 31, 2021",Louisiana,"Baton Rouge","8000 block Plank Rd",0,1,N/A
2202215,"December 31, 2021",Pennsylvania,"Bala Cynwyd","20 St Asaphs Rd",1,0,N/A
2202463,"December 31, 2021",Louisiana,"Baton Rouge","Ritterman Ave",0,1,N/A
2202054,"December 31, 2021","New York","White Plains","115 N Kenisco Ave",1,0,N/A
2201702,"December 31, 2021",Missouri,"Kansas City","7600 block of E 50th St",1,0,N/A
2201796,"December 31, 2021","New York",Buffalo,"Kensington Pkwy and Scajaquada Expy",1,1,N/A
2202460,"December 31, 2021",Louisiana,Washington,"300 block of E Saint Mitchell St",1,0,N/A
2229792,"December 31, 2021",Louisiana,Houma,"Main St and Morgan St",0,1,N/A
2201542,"December 31, 2021",Texas,Houston,"5400 block of Southlea St",0,1,N/A
2201041,"December 31, 2021",Louisiana,"New Orleans","Martin Luther King Jr Blvd and S Prieur St",1,2,N/A
2202443,"December 31, 2021",Missouri,"Saint Louis","8800 block of N Broadway",0,1,N/A
2201523,"December 31, 2021",Maryland,"Temple Hills","4400 23rd Pkwy",0,1,N/A
2211045,"December 31, 2021",Mississippi,Natchez,"7 Roth Hill Rd",0,1,N/A
2201521,"December 31, 2021","District of Columbia",Washington,"200 Block of Wilmington Place SE",0,1,N/A
2202428,"December 31, 2021",Missouri,"Saint Louis","Natural Bridge Ave and Goodfellow Blvd",0,2,N/A
2201516,"December 31, 2021",Maryland,"Hyattsville (Landover)","7415 Landover Rd",0,1,N/A
2201325,"December 31, 2021",Tennessee,Memphis,"Castle Heights Dr and Castle Heights Cove",1,0,N/A
2201508,"December 31, 2021","District of Columbia",Washington,"600 Block of Edgewood St NE",0,1,N/A
2202421,"December 31, 2021",Missouri,"Saint Louis (Overland)","9400 block of Miriam Ave",1,0,N/A
2201494,"December 31, 2021",Texas,Atlanta,"700 block of Dogwood Trl",1,0,N/A
2201210,"December 31, 2021",Tennessee,Cordova,"1800 block of W Flecther Run Cir",0,1,N/A
2201502,"December 31, 2021",Texas,Austin,"Susquehanna Ln and Manor Rd",0,1,N/A
2201216,"December 31, 2021",California,"Los Angeles","10211 S. Avalon Blvd",0,6,N/A
2201479,"December 31, 2021","New York",Rochester,"North St and Alphonse St",0,1,N/A
2202017,"December 31, 2021","North Carolina",Clarkton,"5600 block of Mercer Mill Rd",1,1,N/A
2200123,"December 30, 2021",Texas,"San Antonio","E Market St and S Alamo St",1,0,N/A
2200550,"December 30, 2021",Michigan,Detroit,"Schaefer Hwy and Puritan Ave",1,0,N/A
2202387,"December 30, 2021",Mississippi,Woodville,"711 3rd S St",0,1,N/A
2204312,"December 30, 2021",Mississippi,Sidon,"200 Country Manor Dr",1,0,N/A
2200894,"December 30, 2021",Indiana,Indianapolis,"7344 Meridian Hills Ct",2,1,N/A
2200781,"December 30, 2021","South Carolina",Conway,"600 block of SC-544",0,1,N/A
2214440,"December 30, 2021",Colorado,Greeley,"2455 Ash Ave",1,1,N/A
2200645,"December 30, 2021",Illinois,Chicago,"300 block of W Swann St",1,0,N/A
2200640,"December 30, 2021",Illinois,Chicago,"8300 block of S South Chicago Ave",0,1,N/A
2200627,"December 30, 2021",Illinois,Chicago,"6600 block of S Artesian Ave",0,1,N/A
2200622,"December 30, 2021",Illinois,Chicago,"6400 block of S Troy St",0,1,N/A
2206599,"December 30, 2021",Virginia,Winchester,"100 block of Dicks Hollow Rd",1,0,N/A
2203572,"December 30, 2021",Mississippi,Hermanville,MS-18,1,0,N/A
2200619,"December 30, 2021",Illinois,Chicago,"5900 block of W Madison St",0,1,N/A
2201110,"December 30, 2021",Georgia,Ocilla,"114 N Oak St",2,1,N/A
2200617,"December 30, 2021",Illinois,Chicago,"200 block of W 119th St",0,1,N/A
2252928,"December 30, 2021",California,"Van Nuys","14122 W Monroe Place",1,0,N/A
2203562,"December 30, 2021",California,Eureka,"3rd St and T St",0,1,N/A
2200591,"December 30, 2021",Virginia,"Newport News","1200 block of 32nd St",1,1,N/A
2202266,"December 30, 2021","New Jersey",Newark,"878 S 19th St",0,1,N/A
2201276,"December 30, 2021","West Virginia",Baxter,"Wise St",1,0,N/A
2200560,"December 30, 2021",Michigan,Detroit,"Braile St and Grand River Ave",0,1,N/A
2201285,"December 30, 2021",California,"San Diego",N/A,0,1,N/A
2201280,"December 30, 2021",California,"San Diego","1145 S 28th St",0,1,N/A
2200542,"December 30, 2021","West Virginia",Charleston,"501 Tennessee Ave",0,1,N/A
2201265,"December 30, 2021","West Virginia",Whitesville,"239 Raleigh St",1,0,N/A
2200513,"December 30, 2021",Michigan,Kalamazoo,"900 block of Trimble Ave",0,1,N/A
2201259,"December 30, 2021",Georgia,Atlanta,"339 Edgewood Ave SE",0,2,N/A
2201254,"December 30, 2021",California,Watsonville,"Madison St and Martinelli St",0,1,N/A
2200528,"December 30, 2021",Louisiana,"Baton Rouge","13200 block of LA-426",0,1,N/A
2200515,"December 30, 2021",Pennsylvania,Philadelphia,"5600 block of Arch St",0,2,N/A
2201231,"December 30, 2021",Michigan,Detroit,"Lahser Rd and W 7 Mile Rd",0,1,N/A
2201228,"December 30, 2021",Michigan,Detroit,"I- 96 and Grand River Ave",0,2,N/A
2201214,"December 30, 2021",Michigan,Detroit,"Ashton Ave and Joy Rd",0,1,N/A
2200198,"December 30, 2021",Arizona,Phoenix,"N 19th Ave and W Missouri Ave",1,0,N/A
2200505,"December 30, 2021",Tennessee,Nashville,"4820 Franklin Pike",0,0,N/A
2200496,"December 30, 2021",Louisiana,"New Orleans","1400 block of Clara St",0,1,N/A
2200566,"December 30, 2021",Michigan,Detroit,"9400 Conner St",0,1,N/A
2201189,"December 30, 2021",California,Chico,"15430 CA-99",1,0,N/A
2200981,"December 30, 2021",Ohio,Columbus,"500 block of N Champion Ave",1,1,N/A
2201164,"December 30, 2021",California,"Desert Hot Springs","Flora Ave and Ocotillo Rd",1,0,N/A
2200448,"December 30, 2021",Minnesota,Cambridge,"MN-95 and Adams St S",0,1,N/A
2200446,"December 30, 2021",Texas,Abilene,"900 block of Luzon St",0,1,N/A
2201060,"December 30, 2021",California,Merced,"W St and 10th St",1,1,N/A
2200443,"December 30, 2021",Maryland,Baltimore,"600 block of N Rose St",0,1,N/A
2200583,"December 30, 2021",Georgia,Decatur,"3400 block of Memorial Dr",0,1,N/A
2200440,"December 30, 2021",Texas,Galveston,"2700 block of Ave L",0,2,N/A
2206457,"December 30, 2021",Ohio,Canton,"1272 Harrison Ave SW",0,1,N/A
2200437,"December 30, 2021",Minnesota,Burnsville,"12500 block of Nicolet Ave",1,0,N/A
2200968,"December 30, 2021",Pennsylvania,Philadelphia,"5100 block of Germantown Ave",0,7,N/A
2202033,"December 30, 2021",Mississippi,Caledonia,"124 Cedar St",1,0,N/A
2201158,"December 30, 2021",Iowa,"Cedar Rapids","Longview St",0,1,N/A
2203269,"December 30, 2021",Virginia,Honaker,"9000 block of Redbud Highway",2,0,N/A
2200395,"December 30, 2021",Tennessee,Hermitage,"4109 New Hope Meadow Rd",0,1,N/A
2206437,"December 30, 2021",Texas,"San Antonio","N San Jacinto St and Riebe Alley",0,1,N/A
2201076,"December 30, 2021",Illinois,Kankakee,"300 block of N Harrison Ave",1,0,N/A
2200381,"December 30, 2021","District of Columbia",Washington,"6th St SE and Brandywine St SE",0,1,N/A
2201136,"December 30, 2021",Illinois,Chicago,"W 79th St and S Ashland Ave",0,1,N/A
2201131,"December 30, 2021",Illinois,Chicago,"6200 block of S Michigan Ave",0,1,N/A
2201119,"December 30, 2021",Illinois,Chicago,"S Stewart Ave and W 77th S",0,1,N/A
2201114,"December 30, 2021",Illinois,Chicago,"120 N Menard Ave",0,2,N/A
2204047,"December 30, 2021","New York","New York (Manhattan)","Frederick Douglass Blvd and W 142nd St",0,1,N/A
2201233,"December 30, 2021",California,Sacramento,"4700 block of Roosevelt Ave",1,0,N/A
2201085,"December 30, 2021",Florida,Tallahassee,"1500 block of Lake Ave",0,2,N/A
2248461,"December 30, 2021",Virginia,"Ashburn (Brambleton)","23200 block of Connie Marie Terr",1,0,N/A
2201073,"December 30, 2021",Florida,"Saint Petersburg","1401 16th St S",0,1,N/A
2201069,"December 30, 2021",Illinois,Chicago,"5107 W Madison St",0,1,N/A
2200322,"December 30, 2021",Mississippi,Jackson,"700 block of W Silas Brown St",1,0,N/A
2200129,"December 30, 2021",Texas,"El Paso","4116 Durazno Ave",1,2,N/A
2200846,"December 30, 2021",Kentucky,Lexington,"300 block of Betsy Lane",1,0,N/A
2206241,"December 30, 2021",Pennsylvania,Philadelphia,"6900 block of Lindbergh Blvd",0,1,N/A
2206239,"December 30, 2021",Pennsylvania,Philadelphia,"5100 block of Westminster Ave",0,1,N/A
2206913,"December 30, 2021",Arizona,"Prescott Valley","Cypress Cir",0,2,N/A
2206232,"December 30, 2021",Pennsylvania,Philadelphia,"2100 block of Etting Terr",1,1,N/A
2200792,"December 30, 2021",Oregon,Salem,"Pine St and Broadway St",0,1,N/A
2201760,"December 30, 2021",Florida,"Saint Petersburg","3700 block of Manatee Dr SE",0,1,N/A
2200927,"December 30, 2021",Texas,"San Antonio","3000 block of Desert Morning St",0,1,N/A
2200912,"December 30, 2021",Florida,Pensacola,"Maxwell St and N S St",0,1,N/A
2204788,"December 30, 2021",Maryland,Baltimore,"5100 block of Dickey Hill Rd",1,0,N/A
2200193,"December 30, 2021",Indiana,Greenwood,"899 E Main St",0,1,N/A
2201686,"December 30, 2021",Missouri,Foley,"50 block of Regent Ct",0,2,N/A
2200179,"December 30, 2021",Indiana,Indianapolis,"5273 E 38th St",0,1,N/A
2200172,"December 30, 2021",Texas,Manor,"17900 block of Maxa Dr",0,1,N/A
2200220,"December 30, 2021",Texas,Lewisville,"2513 S Stemmons Fwy",1,0,N/A
2200800,"December 30, 2021",Texas,Austin,"7330 Bluff Springs Rd",0,1,N/A
2200159,"December 30, 2021",Illinois,Chicago,"8000 block of S Crandon Ave",0,1,N/A
2206235,"December 30, 2021",Pennsylvania,Philadelphia,"400 block of E Tusculum St",1,0,N/A
2200778,"December 30, 2021","South Carolina",Laurens,"Sullivan St",0,1,N/A
2203024,"December 30, 2021",Hawaii,Waianae,N/A,0,1,N/A
2201052,"December 30, 2021",Missouri,Kirksville,"700 block of E Dodson St",3,1,N/A
2200659,"December 30, 2021","New York",Syracuse,"22 Stone Ct",0,1,N/A
2201557,"December 30, 2021","New York",Syracuse,"2002 E Fayette St",0,1,N/A
2200705,"December 30, 2021",Alabama,Birmingham,"8100 block of 1st Ave S",0,1,N/A
2200701,"December 30, 2021",Missouri,"Kansas City (North Kansas City)","2214 Taney St",0,1,N/A
2201296,"December 30, 2021",Virginia,Hampton,"989 N King St",0,1,N/A
2200698,"December 30, 2021",Missouri,"Kansas City","9400 block of Cleveland Ave",0,1,N/A
2200423,"December 30, 2021",Texas,"San Antonio","7171 Wurzbach Rd",1,0,N/A
2200417,"December 30, 2021",Tennessee,Memphis,"3705 Malco Way",1,0,N/A
2200905,"December 30, 2021",Texas,Lubbock,"2502 Weber Dr",1,0,N/A
2200683,"December 30, 2021","New York","Corona (Queens)","70th Ave and Austin St",0,1,N/A
2202486,"December 30, 2021",Louisiana,"New Orleans","500 block of S Clark St",2,0,N/A
2200673,"December 30, 2021",Georgia,Decatur,"3859 Flat Shoals Pkwy",1,0,N/A
2200671,"December 30, 2021","New York",Buffalo,"129 Riley St",0,1,N/A
2201603,"December 30, 2021",Alabama,Bessemer,"1100 block of 9th Ave SW",1,0,N/A
2200668,"December 30, 2021","New York","New York (Manhattan)","2660 8th Ave",0,1,N/A
2201468,"December 30, 2021","New Jersey",Newark,"260 Pomona Ave",1,0,N/A
2200666,"December 30, 2021",Georgia,Atlanta,"Courtland Street NE",0,1,N/A
2199634,"December 29, 2021",Maryland,"Silver Spring","900 block of Bonifant St",1,1,N/A
2200745,"December 29, 2021","North Carolina",Salisbury,"2300 W Innes St",0,2,N/A
2200751,"December 29, 2021","North Carolina",Charlotte,"Hamilton Cir",1,0,N/A
2200657,"December 29, 2021",Colorado,Denver,"5000 block of W Nevada Pl",0,1,N/A
2199988,"December 29, 2021",California,Carson,"S Prospect Ave and E Dominguez St",0,1,N/A
2199986,"December 29, 2021",California,"Los Angeles","Vermont Ave and W 94th St",0,1,N/A
2199981,"December 29, 2021",California,Northridge,"17200 block of Devonshire St",0,1,N/A
2199955,"December 29, 2021","New Jersey",Newark,"255 Broadway",0,2,N/A
2199966,"December 29, 2021",Virginia,Richmond,"Warwick Rd",0,1,N/A
2199962,"December 29, 2021",Arizona,Phoenix,"N 28th St and E Oak St",0,1,N/A
2200643,"December 29, 2021",Georgia,Atlanta,"1783 Johnson Road NW",0,1,N/A
2199944,"December 29, 2021","New Jersey","Neptune (Neptune City)","300 block of Drummond Ave",0,1,N/A
2200344,"December 29, 2021",Illinois,Bourbonnais,"1500 IL-50",1,1,N/A
2200077,"December 29, 2021",California,"Los Angeles","3746 Oak Hill Ave",2,0,N/A
2200433,"December 29, 2021",Maryland,Baltimore,"3300 block of Edgewood Rd",1,0,N/A
2200315,"December 29, 2021",Mississippi,Biloxi,"200 block of McDonnell Ave",1,0,N/A
2199911,"December 29, 2021",Pennsylvania,Harrisburg,"S 10th St and Mulberry St",1,0,N/A
2199838,"December 29, 2021",Kentucky,Louisville,N/A,0,2,N/A
2199889,"December 29, 2021","New York",Rochester,"200 block of McNaughton St",0,1,N/A
2199885,"December 29, 2021","New York",Rochester,"Joseph Ave and Pardee St",0,1,N/A
2200536,"December 29, 2021",Minnesota,Minneapolis,N/A,0,1,N/A
2199867,"December 29, 2021","New York",Bronx,"1730 Rosedale Ave",0,1,N/A
2239886,"December 29, 2021",Ohio,Canton,"4300 block of Hudson Dr SW",0,1,N/A
2201270,"December 29, 2021",Georgia,Atlanta,"1864 Madrona St NW",1,0,N/A
2200685,"December 29, 2021",Missouri,"Saint Louis","4700 block of Nebraska Ave",1,0,N/A
2199859,"December 29, 2021",Illinois,Chicago,N/A,0,1,N/A
2202543,"December 29, 2021",Arizona,Tumacacori,"4 Old Bailey Crossing",1,0,N/A
2199776,"December 29, 2021",Illinois,Chicago,"1125 S Sacramento Blvd",0,1,N/A
2200989,"December 29, 2021",Illinois,Rockford,"3300 block of Searles Ave",1,0,N/A
2199847,"December 29, 2021",Illinois,Chicago,"6600 block of S Western Ave",0,1,N/A
2200511,"December 29, 2021",Pennsylvania,Erie,"400 block of E 5th St",0,1,N/A
2199817,"December 29, 2021",Minnesota,Virginia,"500 block of 12th St S",0,1,N/A
2200498,"December 29, 2021",Pennsylvania,Philadelphia,"6800 block of Woodland Ave",0,1,N/A
2199618,"December 29, 2021",Indiana,Indianapolis,"4470 N Bolton Ave",1,0,N/A
2200435,"December 29, 2021",Maryland,Baltimore,"5600 block of Woodmont Ave",0,1,N/A
2199784,"December 29, 2021",Illinois,Chicago,"1900 block of W 79th St",0,1,N/A
2200768,"December 29, 2021","North Carolina","Rocky Mount","2100 block of Nancys Cir",0,1,N/A
2200483,"December 29, 2021",Texas,Victoria,"297 Fifth St",0,1,N/A
2200350,"December 29, 2021",Texas,Houston,"8600 McGallion St",0,1,N/A
2202060,"December 29, 2021",Texas,Bloomington,"397 5th St",0,1,N/A
2199759,"December 29, 2021","North Carolina","Winston Salem (Winston-salem)","Asher Ct",0,1,N/A
2199730,"December 29, 2021",Illinois,Chicago,"400 block of W Aldine Ave",0,1,N/A
2199675,"December 29, 2021",Illinois,"Burnt Prairie",I-64,1,0,N/A
2200598,"December 29, 2021",Illinois,Urbana,"1600 block of Hunter St",1,0,N/A
2200602,"December 29, 2021",Illinois,"Oak Brook","3500 Midwest Rd",0,1,N/A
2200421,"December 29, 2021",Iowa,Casey,"Jordan Ave and 130th St",0,1,N/A
2200419,"December 29, 2021",Tennessee,Memphis,"4270 Yale Rd",0,1,N/A
